GeneIndex GeneName #SNPs run_time Theta Pleiotropic_Effect_based_on_CI Pleiotropic_Effect_based_on_Median gene snp_number chr start end gene_type gene_length snp_number_gene_length_ratio
1073 CCDC89 3 2.79399999999998 0.52409412379618 No No CCDC89 3 11 85394891 85397238 protein_coding 2347 0.00127822752449936
1076 CCL2 3 3.92899999999997 0.923240639213011 No No CCL2 3 17 32582237 32584222 protein_coding 1985 0.00151133501259446
1088 CISH 3 3.09799999999996 0.543128860441568 No No CISH 3 3 50643920 50649205 protein_coding 5285 0.000567644276253548
1090 CITED4 3 2.37799999999993 0.155438300381071 No No CITED4 3 1 41326726 41328035 protein_coding 1309 0.00229182582123759
1092 COA4 3 2.22899999999993 0.116163592119982 No No COA4 3 11 73583712 73587946 protein_coding 4234 0.000708549834671705
1101 CTD-2192J16.22 3 2.26299999999992 0.11274559860245 No No CTD-2192J16.22 3 19 12754645 12759211 protein_coding 4566 0.000657030223390276
1114 DDX41 3 3.64999999999998 0.992140898313766 No No DDX41 3 5 176938578 176943962 protein_coding 5384 0.000557206537890045
1128 DUSP7 3 2.40800000000002 0.136801365410349 No No DUSP7 3 3 52082935 52090587 protein_coding 7652 0.000392054364871929
1129 DXO 3 3.25900000000001 0.986690027292339 No No DXO 3 6 31937587 31940067 protein_coding 2480 0.00120967741935484
1141 ETV2 3 2.66899999999998 0.387034322132714 No No ETV2 3 19 36132647 36135773 protein_coding 3126 0.000959692898272553
1149 FBXW5 3 2.86000000000001 0.487083535771055 No No FBXW5 3 9 139834887 139839190 protein_coding 4303 0.000697188008366256
1164 GAMT 3 2.50700000000006 0.246551606061174 No No GAMT 3 19 1397025 1401569 protein_coding 4544 0.000660211267605634
1163 GALR3 3 3.43600000000004 0.994091211150194 No No GALR3 3 22 38219389 38221492 protein_coding 2103 0.0014265335235378
1169 GNAT1 3 2.65099999999995 0.135414910486451 No No GNAT1 3 3 50229043 50235129 protein_coding 6086 0.000492934604009201
1168 GMPPB 3 4.08199999999999 0.892539927275268 No No GMPPB 3 3 49754277 49761406 protein_coding 7129 0.000420816383784542
1182 H1-5 3 3.24900000000002 0.997187235079072 No No H1-5 3 6 27834570 27835366 protein_coding 796 0.00376884422110553
1190 HLA-E 3 2.57300000000009 0.382884688621859 No No HLA-E 3 6 30457286 30461971 protein_coding 4685 0.00064034151547492
1193 HOXA7 3 2.13 0.148802627336999 No No HOXA7 3 7 27193335 27197555 protein_coding 4220 0.000710900473933649
1189 HCAR2 3 4.07599999999991 0.994577657941724 No No HCAR2 3 12 123185840 123187904 protein_coding 2064 0.00145348837209302
1195 HOXC5 3 3.71000000000004 0.995311447354575 No No HOXC5 3 12 54426834 54429145 protein_coding 2311 0.00129813933362181
1201 ID2 3 2.60400000000004 0.290373574378718 No No ID2 3 2 8818975 8824591 protein_coding 5616 0.000534188034188034
1205 IFIH1 3 3.01800000000003 0.274542466189778 No No IFIH1 3 2 163123584 163175194 protein_coding 51610 5.81282697151715e-05
1212 INS 3 3.45699999999999 0.809662456020847 No No INS 3 11 2181009 2182451 protein_coding 1442 0.00208044382801664
1230 KRTAP4-7 3 2.74000000000001 0.194908040281157 No No KRTAP4-7 3 17 39240402 39241393 protein_coding 991 0.00302724520686176
1226 KRTAP1-4 3 4.05500000000006 0.90069088349177 No No KRTAP1-4 3 17 39185949 39186356 protein_coding 407 0.00737100737100737
1232 LAMTOR2 3 3.26199999999994 0.719049445081316 No No LAMTOR2 3 1 156024573 156028297 protein_coding 3724 0.000805585392051557
1248 LYPLA2 3 2.64800000000002 0.252738117121517 No No LYPLA2 3 1 24117635 24122029 protein_coding 4394 0.000682749203459263
1252 MAFB 3 3.80799999999999 0.972062953561447 No No MAFB 3 20 39314488 39317876 protein_coding 3388 0.000885478158205431
1255 MDK 3 3.23199999999997 0.346212019048779 No No MDK 3 11 46402306 46405387 protein_coding 3081 0.000973709834469328
1268 MT1E 3 2.25999999999999 0.14097703359922 No No MT1E 3 16 56659387 56661024 protein_coding 1637 0.00183262064752596
1273 MYL6 3 3.58600000000001 0.995830767563027 No No MYL6 3 12 56552130 56557280 protein_coding 5150 0.00058252427184466
1274 MYL6B 3 3.471 0.996668319873178 No No MYL6B 3 12 56546040 56553431 protein_coding 7391 0.000405899066432147
1281 NDUFAF8 3 2.23900000000003 0.170075022669646 No No NDUFAF8 3 17 79213105 79215110 protein_coding 2005 0.00149625935162095
1287 NKAPL 3 2.52299999999991 0.291148777940425 No No NKAPL 3 6 28227075 28228736 protein_coding 1661 0.00180614087898856
1285 NEURL2 3 3.69599999999991 0.999940231275164 No No NEURL2 3 20 44517264 44519847 protein_coding 2583 0.00116144018583043
1297 NUDT17 3 3.40300000000002 0.996724607499038 No No NUDT17 3 1 145586114 145589438 protein_coding 3324 0.000902527075812274
1306 OR14A2 3 2.91200000000003 0.554865814806561 No No OR14A2 3 1 247886259 247887345 protein_coding 1086 0.00276243093922652
1312 OR2F2 3 2.81099999999992 0.135335454953049 No No OR2F2 3 7 143632326 143633279 protein_coding 953 0.00314795383001049
1310 OR2B2 3 3.94399999999996 0.987305158058022 No No OR2B2 3 6 27878963 27880174 protein_coding 1211 0.00247729149463253
1319 OR4B1 3 2.93900000000008 0.417049808101798 No No OR4B1 3 11 48238362 48239291 protein_coding 929 0.00322927879440258
1320 OR4C13 3 3.04899999999998 0.583898748850288 No No OR4C13 3 11 49973943 49974971 protein_coding 1028 0.00291828793774319
1318 OR4A5 3 3.52699999999993 0.830344507562496 No No OR4A5 3 11 51411378 51412448 protein_coding 1070 0.00280373831775701
1325 OR56A5 3 3.55900000000008 0.630556228628032 No No OR56A5 3 11 5988407 5989724 protein_coding 1317 0.00227790432801822
1333 OTOP2 3 2.52300000000002 0.262764196518608 No No OTOP2 3 17 72919045 72930007 protein_coding 10962 0.000273672687465791
1336 PEA15 3 3.48300000000006 0.996229141221037 No No PEA15 3 1 160175170 160185166 protein_coding 9996 0.000300120048019208
1360 RAB6C 3 3.25400000000002 0.681234879807588 No No RAB6C 3 2 130737239 130740311 protein_coding 3072 0.0009765625
1363 RANBP6 3 3.34999999999991 0.995602737776074 No No RANBP6 3 9 6011025 6015625 protein_coding 4600 0.000652173913043478
1371 RNF112 3 2.20799999999997 0.136475260120474 No No RNF112 3 17 19314438 19320589 protein_coding 6151 0.000487725573077548
1370 RNASE13 3 2.60599999999999 0.258979785269568 No No RNASE13 3 14 21500977 21502966 protein_coding 1989 0.00150829562594268
1377 RP11-384O8.2 3 2.40899999999999 0.151482812880722 No No RP11-384O8.2 3 2 223181961 223184927 protein_coding 2966 0.00101146325016858
1376 RP11-326C3.17 3 3.14800000000002 0.78439497334996 No No RP11-326C3.17 3 11 308408 315272 protein_coding 6864 0.000437062937062937
1378 RPEL1 3 3.30099999999993 0.900570011846022 No No RPEL1 3 10 105005644 105007773 protein_coding 2129 0.00140911225927666
1382 RPLP2 3 3.38900000000001 0.999999999991802 No No RPLP2 3 11 809965 812880 protein_coding 2915 0.00102915951972556
1411 SOWAHA 3 3.95699999999999 0.997133587325028 No No SOWAHA 3 5 132148994 132152478 protein_coding 3484 0.000861079219288174
1424 SYNC 3 3.005 0.572115288622558 No No SYNC 3 1 33145507 33169197 protein_coding 23690 0.000126635711270578
1473 ZNF605 3 2.93600000000004 0.75236845040669 No No ZNF605 3 12 133494892 133532892 protein_coding 38000 7.89473684210526e-05
1485 AC012360.1 4 2.96799999999996 0.493811923872264 No No AC012360.1 4 2 105867759 105869601 protein_coding 1842 0.00217155266015201
1489 ADAM8 4 2.83299999999997 0.218591985266665 No No ADAM8 4 10 135075924 135090372 protein_coding 14448 0.000276854928017719
1528 C6orf136 4 2.5920000000001 0.332207752783881 No No C6orf136 4 6 30614816 30620987 protein_coding 6171 0.000648193161562146
1531 CALR 4 3.62199999999996 0.999904686051726 No No CALR 4 19 13049392 13055303 protein_coding 5911 0.000676704449331754
1534 CCER2 4 2.91899999999998 0.60731462283708 No No CCER2 4 19 39399620 39402826 protein_coding 3206 0.00124766063630692
1558 CORT 4 3.63400000000001 0.999999999998718 No No CORT 4 1 10510088 10512055 protein_coding 1967 0.00203355363497712
1560 CTF1 4 3.50099999999998 0.996981461819904 No No CTF1 4 16 30907935 30914868 protein_coding 6933 0.000576950814943026
1559 CTD-2545G14.7 4 3.77599999999995 0.91711579252035 No No CTD-2545G14.7 4 17 7143746 7147954 protein_coding 4208 0.000950570342205323
1561 CTSW 4 3.39699999999993 0.782800256533673 No No CTSW 4 11 65647280 65651212 protein_coding 3932 0.00101729399796541
1570 DDIT3 4 4.03599999999994 0.982217047261783 No No DDIT3 4 12 57910371 57915520 protein_coding 5149 0.000776849873761896
1583 DOK2 4 3.0920000000001 0.558433978034265 No No DOK2 4 8 21766384 21771201 protein_coding 4817 0.000830392360390284
1582 DNPH1 4 4.14400000000001 0.9999999999987 No No DNPH1 4 6 43193367 43197219 protein_coding 3852 0.00103842159916926
1602 FKBPL 4 2.80000000000007 0.283798620761576 No No FKBPL 4 6 32096484 32098065 protein_coding 1581 0.00253004427577483
1606 FZD4 4 2.44399999999996 0.174901828278421 No No FZD4 4 11 86656721 86666437 protein_coding 9716 0.000411692054343351
1607 GALNT11 4 3.447 0.999977530676683 No No GALNT11 4 7 151722759 151819425 protein_coding 96666 4.13795957213498e-05
1616 GPR22 4 2.83999999999992 0.512576947174069 No No GPR22 4 7 107110463 107116129 protein_coding 5666 0.000705965407695023
1633 HOXC11 4 3.63900000000001 0.960531495205427 No No HOXC11 4 12 54366910 54371427 protein_coding 4517 0.000885543502324552
1639 HSD3B7 4 3.71199999999999 0.883501621547741 No No HSD3B7 4 16 30996528 31000468 protein_coding 3940 0.00101522842639594
1648 IRF2BPL 4 3.69200000000001 0.999492343000407 No No IRF2BPL 4 14 77490886 77495051 protein_coding 4165 0.000960384153661465
1651 IRX5 4 3.226 0.566665328561361 No No IRX5 4 16 54964777 54968397 protein_coding 3620 0.00110497237569061
1672 LENG1 4 2.44899999999996 0.120441922487551 No No LENG1 4 19 54658899 54663459 protein_coding 4560 0.00087719298245614
1680 LST1 4 3.03099999999995 0.185891966815679 No No LST1 4 6 31553901 31556686 protein_coding 2785 0.00143626570915619
1685 MAGEF1 4 2.41700000000003 0.201920536073576 No No MAGEF1 4 3 184428152 184429852 protein_coding 1700 0.00235294117647059
1687 MARCKS 4 3.851 0.976597757844232 No No MARCKS 4 6 114178524 114184652 protein_coding 6128 0.000652741514360313
1699 MTRNR2L7 4 2.20600000000002 0.12936920866875 No No MTRNR2L7 4 10 37890368 37891902 protein_coding 1534 0.00260756192959583
1705 NCBP2AS2 4 2.47000000000003 0.148930515321112 No No NCBP2AS2 4 3 196669545 196670414 protein_coding 869 0.0046029919447641
1713 NR2F1 4 3.16700000000003 0.711661867625319 No No NR2F1 4 5 92918928 92930317 protein_coding 11389 0.000351216085696725
1711 NPAS4 4 3.66200000000003 0.999999994358116 No No NPAS4 4 11 66188475 66194178 protein_coding 5703 0.000701385235840786
1742 OVCA2 4 3.47200000000009 0.823452493701383 No No OVCA2 4 17 1945316 1946719 protein_coding 1403 0.00285103349964362
1744 P3R3URF 4 3.52699999999993 0.935391345007468 No No P3R3URF 4 1 46641158 46642160 protein_coding 1002 0.00399201596806387
1753 PLA2G1B 4 3.21699999999998 0.771839350516357 No No PLA2G1B 4 12 120759918 120765582 protein_coding 5664 0.000706214689265537
1754 PLK4 4 2.5100000000001 0.107089912427945 No No PLK4 4 4 128802048 128820379 protein_coding 18331 0.000218209590311494
1755 PLPP5 4 3.13 0.182243817726387 No No PLPP5 4 8 38120648 38126761 protein_coding 6113 0.000654343203009979
1779 RBM22 4 3.23299999999995 0.464586392891899 No No RBM22 4 5 150070354 150080639 protein_coding 10285 0.000388915896937287
1790 RPL35A 4 4.02500000000009 0.99969615746598 No No RPL35A 4 3 197677061 197683481 protein_coding 6420 0.000623052959501558
1793 RPS3A 4 2.54999999999995 0.336594421652886 No No RPS3A 4 4 152020776 152025794 protein_coding 5018 0.000797130330809087
1804 SEMG2 4 3.5440000000001 0.949398497657129 No No SEMG2 4 20 43850014 43853099 protein_coding 3085 0.00129659643435981
1807 SHROOM1 4 3.77199999999993 0.999496841987484 No No SHROOM1 4 5 132157833 132166351 protein_coding 8518 0.000469593801361822
1812 SLC2A4 4 2.64400000000001 0.282857749707808 No No SLC2A4 4 17 7185037 7191576 protein_coding 6539 0.000611714329408166
1814 SLPI 4 2.93299999999999 0.391973886001497 No No SLPI 4 20 43880880 43883205 protein_coding 2325 0.00172043010752688
1841 TEX47 4 2.52499999999986 0.139679534248504 No No TEX47 4 7 88423420 88425051 protein_coding 1631 0.00245248313917842
1863 TNFSF13 4 2.51999999999998 0.278068541032082 No No TNFSF13 4 17 7461609 7464925 protein_coding 3316 0.00120627261761158
1868 TPPP2 4 2.61300000000006 0.159938731498039 No No TPPP2 4 14 21492268 21504435 protein_coding 12167 0.000328758116215994
1865 TNNI3 4 3.43000000000006 0.999999640786565 No No TNNI3 4 19 55663135 55669141 protein_coding 6006 0.000666000666000666
1870 TRIM17 4 2.8739999999998 0.328225503853816 No No TRIM17 4 1 228595636 228604562 protein_coding 8926 0.000448129061169617
1876 TSSK2 4 3.40499999999997 0.838110674530546 No No TSSK2 4 22 19118821 19120135 protein_coding 1314 0.0030441400304414
1889 YIPF3 4 2.44799999999987 0.115931795687633 No No YIPF3 4 6 43479570 43484723 protein_coding 5153 0.000776246846497186
1891 ZC3H10 4 3.72800000000007 0.990055068838848 No No ZC3H10 4 12 56512044 56521298 protein_coding 9254 0.000432245515452777
1896 ZNF593 4 2.99000000000001 0.395622007649506 No No ZNF593 4 1 26496399 26497364 protein_coding 965 0.00414507772020725
1898 AC127496.1 5 2.99900000000002 0.23383046114466 No No AC127496.1 5 17 78977135 78978932 protein_coding 1797 0.00278241513633834
1899 ACADVL 5 3.53899999999999 0.994062811113989 No No ACADVL 5 17 7120444 7128585 protein_coding 8141 0.000614175162756418
1909 APEH 5 2.84000000000015 0.270430616065441 No No APEH 5 3 49711447 49721404 protein_coding 9957 0.000502159284925178
1911 APOBEC3B 5 3.22000000000003 0.73896855086709 No No APOBEC3B 5 22 39378352 39388809 protein_coding 10457 0.000478148608587549
1912 ARHGAP5 5 3.78800000000001 0.999575763854177 No No ARHGAP5 5 14 32545320 32628934 protein_coding 83614 5.97985983208554e-05
1930 C22orf23 5 3.82600000000002 0.999994066354754 No No C22orf23 5 22 38339057 38349676 protein_coding 10619 0.000470854129390715
1952 COASY 5 3.00900000000001 0.354749651146155 No No COASY 5 17 40713485 40718295 protein_coding 4810 0.00103950103950104
1957 CPNE9 5 3.07300000000009 0.351279462415591 No No CPNE9 5 3 9745510 9771592 protein_coding 26082 0.000191703090253815
1956 COX4I1 5 3.68299999999999 0.89148067775152 No No COX4I1 5 16 85832239 85840674 protein_coding 8435 0.000592768227622999
1959 CTD-2587H24.4 5 3.69800000000009 0.999964052494584 No No CTD-2587H24.4 5 19 55666125 55672039 protein_coding 5914 0.00084545147108556
1960 CYP1A2 5 4.12200000000007 0.999999999997162 No No CYP1A2 5 15 75041186 75048948 protein_coding 7762 0.000644163875289874
1987 EXOC8 5 2.88699999999994 0.389637911902436 No No EXOC8 5 1 231468499 231473598 protein_coding 5099 0.000980584428319278
1996 FBXL22 5 3.54599999999982 0.750849312346034 No No FBXL22 5 15 63889552 63894627 protein_coding 5075 0.000985221674876847
2015 GSC2 5 3.35699999999997 0.960862475450334 No No GSC2 5 22 19134506 19137805 protein_coding 3299 0.00151561079114883
2014 GPS2 5 3.67899999999986 0.936265939474691 No No GPS2 5 17 7214643 7218883 protein_coding 4240 0.00117924528301887
2016 H1-0 5 3.846 0.999970137067445 No No H1-0 5 22 38201236 38203439 protein_coding 2203 0.00226963231956423
2022 HARBI1 5 2.45900000000006 0.108075435324444 No No HARBI1 5 11 46624411 46639459 protein_coding 15048 0.000332270069112174
2026 HOATZ 5 3.04700000000003 0.507809483499453 No No HOATZ 5 11 111385503 111407768 protein_coding 22265 0.00022456770716371
2040 ISYNA1 5 4.08900000000017 1 No No ISYNA1 5 19 18545198 18548977 protein_coding 3779 0.00132310134956338
2061 LYL1 5 3.71800000000007 0.999971936067807 No No LYL1 5 19 13209847 13213975 protein_coding 4128 0.00121124031007752
2079 MT1M 5 3.74199999999996 0.826769575495587 No No MT1M 5 16 56666571 56667893 protein_coding 1322 0.0037821482602118
2082 MYCL 5 3.91100000000006 0.807316930732842 No No MYCL 5 1 40361098 40367928 protein_coding 6830 0.000732064421669107
2087 NCF1 5 3.62200000000007 0.999999997363786 No No NCF1 5 7 74188309 74203720 protein_coding 15411 0.000324443579261566
2135 PAQR6 5 2.53600000000006 0.120913178567815 No No PAQR6 5 1 156213111 156217908 protein_coding 4797 0.00104231811548885
2145 PHLDA3 5 3.45800000000008 0.999999967664934 No No PHLDA3 5 1 201433406 201438365 protein_coding 4959 0.0010082677959266
2148 PLEKHJ1 5 3.80700000000002 0.994452495803235 No No PLEKHJ1 5 19 2230083 2237703 protein_coding 7620 0.000656167979002625
2157 PRR3 5 2.80600000000004 0.17543581699156 No No PRR3 5 6 30525057 30531500 protein_coding 6443 0.000776036008070774
2162 RBBP4 5 3.23000000000002 0.799527860457577 No No RBBP4 5 1 33116743 33151812 protein_coding 35069 0.00014257606433032
2173 RP11-603J24.9 5 3.97199999999998 0.999978268957342 No No RP11-603J24.9 5 12 56495115 56503073 protein_coding 7958 0.000628298567479266
2198 SKIDA1 5 3.48899999999981 1 No No SKIDA1 5 10 21802404 21815297 protein_coding 12893 0.000387807337314822
2201 SLC39A2 5 2.80399999999986 0.193722142060876 No No SLC39A2 5 14 21467414 21470030 protein_coding 2616 0.00191131498470948
2244 UBALD1 5 2.96299999999997 0.249138671612082 No No UBALD1 5 16 4658884 4665028 protein_coding 6144 0.000813802083333333
2256 ZFAND2B 5 2.74199999999996 0.14181538490348 No No ZFAND2B 5 2 220059959 220074373 protein_coding 14414 0.000346884972942972
2263 ZSWIM1 5 3.41399999999999 0.999960046479999 No No ZSWIM1 5 20 44509866 44513905 protein_coding 4039 0.00123793018073781
2274 ADO 6 3.9670000000001 0.993979642042239 No No ADO 6 10 64564480 64568239 protein_coding 3759 0.00159616919393456
2285 APOBEC4 6 4.16399999999999 0.980070205761813 No No APOBEC4 6 1 183615410 183622451 protein_coding 7041 0.000852151682999574
2308 CCDC17 6 4.05299999999988 0.998748839188953 No No CCDC17 6 1 46085716 46089729 protein_coding 4013 0.00149514079242462
2318 CEND1 6 3.69200000000001 0.972697821664218 No No CEND1 6 11 787115 790113 protein_coding 2998 0.00200133422281521
2326 CHD3 6 2.57799999999997 0.103541727702582 No No CHD3 6 17 7788114 7816078 protein_coding 27964 0.000214561579173223
2328 CLDN7 6 3.39200000000005 0.836110338449236 No No CLDN7 6 17 7163222 7167302 protein_coding 4080 0.00147058823529412
2335 CRNN 6 2.39599999999996 0.126964499755551 No No CRNN 6 1 152381719 152386739 protein_coding 5020 0.00119521912350598
2361 FAM219B 6 3.55400000000009 0.980704539283595 No No FAM219B 6 15 75192333 75199224 protein_coding 6891 0.00087070091423596
2364 FIBP 6 2.95000000000005 0.593830047264241 No No FIBP 6 11 65651211 65656002 protein_coding 4791 0.00125234815278647
2365 FKBP8 6 4.30500000000006 0.999806531703088 No No FKBP8 6 19 18642561 18654887 protein_coding 12326 0.000486775920817784
2377 GNG13 6 2.62799999999993 0.191354058086259 No No GNG13 6 16 848041 850734 protein_coding 2693 0.00222799851466766
